재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		9,994,120,746			9,934,100,227	12,527,394,774
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		2,522,910,053			1,542,467,085	3,172,962,699
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비		13,331,533,773			12,113,058,525	16,622,863,128
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      당기총포괄손익		33,329,745,160			64,211,018,514	66,568,845,732
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		461,089,872,002			434,441,242,339	489,289,902,547
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		854			1,482	1,450
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		85,198,360			166,571,190	957,082,262
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		3,003,762,591			3,721,972,909	2,227,194,502
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GeneralAndAdministrativeExpense	      관리비		17,508,338,414			16,076,035,610	15,824,429,133
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		64,827,344,621			96,710,685,257	109,394,701,013
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		9,511,032,642			15,778,971,484	22,617,975,055
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-1,536,469,556			-478,635,985	1,614,867,720
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         후속적으로 당기손익으로 재분류되지 않는항목		-1,536,469,556			-478,635,985	1,614,867,720
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome	            법인세효과		408,428,577			127,232,350	-455,475,540
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정요소		-1,944,898,133			-605,868,335	2,070,343,260
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		34,866,214,716			64,689,654,499	64,953,978,012
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		44,377,247,358			80,468,625,983	87,571,953,067
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[002310]	아세아제지	유가증권시장상장법인	172	골판지, 종이 상자 및 종이 용기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		525,917,216,623			531,151,927,596	598,684,603,560
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		6,386,005,621			11,873,245,292	13,864,660,992
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	dart_OtherGains	      기타이익		182,329,098			770,289,946	1,610,991,487
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	dart_OtherLosses	      기타손실		676,425,592			635,350,226	351,037,547
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		22,231,196,689			20,047,969,095	19,533,146,470
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		4,478,703,932			9,519,477,640	20,215,328,711
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		95,208,658,208			91,709,509,354	104,320,871,695
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		217			451	553
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		217			451	553
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		927,470,381			329,571,722	132,754,718
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		671,783,441			535,845,928	147,776,439
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		28,617,202,310			31,921,214,387	33,397,807,462
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		1,024,283,370			2,624,485,988	3,375,841,795
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-133,234,885			-70,495,590	8,451,533,853
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-133,234,885			-70,495,590	8,451,533,853
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	entity00138747_IncomeTaxRelatingToChangesInRevaluationSurplusOfOtherComprehensiveIncomeOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            토지재평가잉여금 법인세효과		0			0	-2,180,835,628
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax	            매도가능금융자산평가손익		-56,556,500			0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정손익		-76,678,385			-70,495,590	719,480,261
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	            토지재평가잉여금		0			0	9,912,889,220
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		4,611,938,817			9,589,973,230	11,763,794,858
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		5,636,222,187			12,214,459,218	15,139,636,653
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[050860]	아세아텍	코스닥시장상장법인	292	특수 목적용 기계 제조업	06	2024-06-30	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		123,825,860,518			123,630,723,741	137,718,679,157
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		-4,121,526,339			-9,798,501,219	-8,258,732,990
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		219,723,232			628,155,770	121,751,479
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		3,080,560,059			9,995,654,598	1,649,864,938
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		4,897,874,591			9,222,248,188	7,495,305,696
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	entity00145437_udf_IS_2017119145720534_StatementOfComprehensiveIncomeAbstract	      지분법이익(손실)		0			-103,364,366	-902,042,675
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		-8,403,673,729			-24,634,891,701	-16,966,060,542
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		12,689,305,686			5,975,034,639	11,044,496,163
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-76			-289	-210
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	            계속영업기본주당이익(손실)		-77			-285	-197
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	            중단영업기본주당이익(손실)		1			-4	-13
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-76			-289	-210
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	            계속영업희석주당이익(손실)		-77			-285	-197
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	            중단영업희석주당이익(손실)		1			-4	-13
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		3,014,915,790			6,426,410,192	7,390,860,482
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		2,053,576,561			407,270,217	2,169,603,166
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		776,348,252			-576,253,031	-763,427,294
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		0			0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-562,081,580			1,046,961,229	-25,494,203
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-562,081,580			1,046,961,229	-25,494,203
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	entity00145437_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            기타포괄손익-공정가치 측정 금융자산 평가손익		-622,553,823			797,763,327	-78,331,068
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	entity00145437_RetainedEarningsFromEquityMethodOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            지분법이익잉여금		0			0	9,974,972
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정손익(세후기타포괄손익)		60,472,243			169,896,790	42,861,893
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            지분법자본변동		0			79,301,112	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-7,841,592,149			-25,681,852,930	-16,940,566,339
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-7,943,702,395			-25,288,504,388	-15,910,146,440
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		-7,943,702,395			-25,288,504,388	-15,910,146,440
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)		102,110,246			-393,348,542	-1,030,419,899
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[012170]	아센디오	유가증권시장상장법인	591	영화, 비디오물, 방송 프로그램 제작 및 배급업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		13,465,653,938			5,398,781,608	10,281,068,869
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		-4,018,724,616			-2,723,517,456	-2,779,103,898
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		180,721,842			15,487,627	19,193,770
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		677,912			3,206,847	16,537,641
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		4,976,583,852			4,300,745,635	4,339,913,716
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		-4,024,062,211			-2,998,265,524	-2,654,553,451
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		2,396,847,457			1,556,006,286	1,784,594,256
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-289			-217	-221
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-289			-217	-221
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		214,217,597			239,917,415	174,198,628
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		189,101,531			138,152,438	151,204,666
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		957,859,236			1,577,228,179	1,560,809,818
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-160,265,459			-185,263,871	144,888,280
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)						9,810,386
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            해외사업장환산손익(세후기타포괄손익)						9,810,386
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-160,265,459			-185,263,871	135,077,894
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정요소		-160,265,459			-185,263,871	135,077,894
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-3,863,796,752			-2,813,001,653	-2,799,441,731
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-3,863,796,752			-2,813,001,653	-2,799,441,731
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[246720]	아스타	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		3,354,706,693			3,133,234,465	3,345,404,074
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		6,647,309,881			1,544,313,978	1,746,163,100
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		74,148,982			101,937,055	92,847,079
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		3,684,801			4,851,269	13,406,622
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		14,179,890,115			11,383,432,604	8,708,720,744
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_BadDebtExpenses	         대손상각비(대손충당금환입)		-56,571,133			-62,136,029	207,955,182
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		5,336,862,133			861,889,215	1,181,200,892
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		7,940,044,361			4,526,659,731	5,113,241,250
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[450950]	아스테라시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		173			29	40
